,molecule_chembl_id,pKi,max_phase,mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,n_radical_electrons,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
198,CHEMBL2064466,7.068033885271827,,471.299810804,0.4482758620689655,6,1,5,6,35,8,0,51.71000000000001,0.5338009579767118,4.196200000000003,2.485130941056692,1,1,2,2,1,3,0,1,1
199,CHEMBL2064465,8.428291168191313,,491.36241106,0.6666666666666666,6,1,5,6,36,9,0,51.71000000000001,0.5503904511279059,4.714400000000004,2.6359115361686722,2,1,3,1,1,2,1,1,2
200,CHEMBL2064464,9.497572880015568,,477.346760996,0.6551724137931034,6,1,5,6,35,8,0,51.71000000000001,0.6135650780623697,4.324300000000003,2.587033256217259,2,1,3,1,1,2,1,1,2
201,CHEMBL2064404,7.118615343229427,,449.315460868,0.6296296296296297,6,1,5,6,33,7,0,51.71000000000001,0.7007101935413328,3.5457000000000027,2.4244346089773963,1,2,3,1,1,2,0,2,2
202,CHEMBL2159664,7.327902142064282,,496.136154888,0.2692307692307692,5,1,3,6,32,11,0,59.28000000000001,0.25087011722335895,2.072399999999999,2.32523038144919,0,0,0,2,1,3,0,0,0
203,CHEMBL2159663,7.0915149811213505,,482.120504824,0.24,5,1,3,6,31,10,0,59.28000000000001,0.2714057162804438,1.6822999999999997,2.301453004301697,0,0,0,2,1,3,0,0,0
204,CHEMBL2159662,8.1890957193313,,532.136154888,0.20689655172413793,5,1,4,6,35,10,0,59.28000000000001,0.1939195029709291,2.8355000000000006,3.5040333325512947,0,0,0,3,1,4,0,0,0
205,CHEMBL2159661,8.0268721464003,,546.151804952,0.23333333333333334,5,1,4,6,36,11,0,59.28000000000001,0.17835827589555056,3.225600000000001,3.5313389005098115,0,0,0,3,1,4,0,0,0
206,CHEMBL2159660,7.350081281264581,,532.136154888,0.20689655172413793,5,1,4,6,35,10,0,59.28000000000001,0.1939195029709291,2.8355000000000006,3.5058914863974504,0,0,0,3,1,4,0,0,0
207,CHEMBL2159659,7.3390397082239165,,518.120504824,0.17857142857142858,5,1,4,6,34,9,0,59.28000000000001,0.2101262411708939,2.4454000000000002,3.4810506270541364,0,0,0,3,1,4,0,0,0
208,CHEMBL2159658,7.275724130399211,,518.120504824,0.17857142857142858,5,1,4,6,34,9,0,59.28000000000001,0.2101262411708939,2.4454000000000002,3.4791350045323286,0,0,0,3,1,4,0,0,0
209,CHEMBL2159657,6.90752498707402,,543.1521393,0.2,5,2,5,6,36,10,0,58.00000000000001,0.20980825185120308,2.444300000000003,3.9149417248479166,0,0,0,3,2,5,0,0,0
210,CHEMBL2159656,6.703817627444565,,536.178688396,0.2857142857142857,6,2,4,7,35,11,0,61.24,0.22455437673434223,1.3571000000000035,3.6574501017820644,0,0,0,2,2,4,0,0,0
211,CHEMBL2158019,5.842543231865774,,501.24162723200004,0.18181818181818182,5,2,6,5,38,10,0,59.050000000000004,0.19661162340331492,7.107500000000006,2.2372413446948567,0,0,0,4,2,6,0,0,0
212,CHEMBL258893,5.950781977329818,,383.0924357359999,0.19047619047619047,5,0,5,6,27,2,0,40.8,0.3776894350984681,0.7206000000000001,4.200242156170005,0,1,1,3,1,4,0,0,0
213,CHEMBL518543,5.508638306165727,,422.1729385519999,0.24,6,4,3,6,31,5,0,111.13,0.4153271403941536,5.299800000000006,3.1644361211848153,0,0,0,2,1,3,0,0,0
214,CHEMBL1770314,5.508638306165727,,436.15220310799987,0.32,7,3,5,7,32,1,0,109.36000000000001,0.5261668485098201,4.129800000000004,3.864951876252359,0,2,2,2,1,3,0,0,0
215,CHEMBL1770313,5.508638306165727,,418.14163842399995,0.24,6,2,5,6,31,1,0,89.13000000000001,0.5106256119281037,5.455100000000005,3.9443761841818636,0,2,2,2,1,3,0,0,0
216,CHEMBL1719948,5.508638306165727,,438.1678531719999,0.32,7,4,4,7,32,4,0,120.36,0.4744157506615808,4.464500000000003,3.3236837583110557,0,1,1,2,1,3,0,0,0
217,CHEMBL464006,5.508638306165727,,420.1572884879999,0.24,6,3,4,6,31,3,0,100.13000000000001,0.49928404405164223,5.269700000000006,3.28358768550285,0,1,1,2,1,3,0,0,0
218,CHEMBL1096939,5.508638306165727,,424.1885886159999,0.32,6,4,3,6,31,6,0,107.22000000000001,0.459414934239032,5.4507000000000065,3.5636701229380456,0,1,1,2,0,2,0,0,0
219,CHEMBL2297276,5.508638306165727,,438.20423868,0.34615384615384615,6,3,3,6,32,7,0,96.22000000000001,0.47619316850449817,5.753700000000004,3.5081742538747367,0,1,1,2,0,2,0,0,0
220,CHEMBL2297277,5.508638306165727,,422.1729385519999,0.24,6,4,3,6,31,6,0,111.13000000000001,0.38945817996087556,5.517600000000007,3.0583058755480996,0,0,0,2,1,3,0,0,0
221,CHEMBL2297278,5.508638306165727,,436.188588616,0.2692307692307692,6,3,3,6,32,7,0,100.13000000000001,0.40358397010550423,5.820600000000003,3.00582887526307,0,0,0,2,1,3,0,0,0
222,CHEMBL2297982,5.542118103266008,,571.0168124280002,0.2857142857142857,6,0,4,15,36,3,0,54.260000000000005,0.36323093422656083,5.951900000000003,2.787470139290619,0,1,1,1,2,3,0,1,1
223,CHEMBL187030,6.047338300725594,,491.14904728799996,0.375,6,2,4,10,34,6,0,79.79,0.5288980562890212,5.880800000000003,3.242564734317792,1,1,2,2,0,2,1,1,2
224,CHEMBL2297981,6.885889643468108,,407.05737516000005,0.16666666666666666,5,2,3,9,27,5,0,70.56,0.7370160451875585,3.9346000000000023,3.2759308546197285,0,1,1,2,0,2,0,1,1
225,CHEMBL2297980,7.642446280256919,,442.15042719200005,0.20833333333333334,5,1,4,8,32,6,0,50.800000000000004,0.5394402956230178,5.607500000000004,2.2357324947205353,0,1,1,3,0,3,0,1,1
226,CHEMBL1720480,7.020907099361674,,366.1943426919999,0.4090909090909091,5,1,4,5,27,4,0,50.80000000000001,0.9025465698788593,3.242300000000002,1.9724053849149445,0,2,2,2,0,2,0,1,1
227,CHEMBL2297979,7.324771746406936,,411.132524632,0.35,4,1,3,8,28,5,0,35.580000000000005,0.803703927810496,4.115100000000003,1.9018379244094987,0,1,1,2,0,2,0,1,1
228,CHEMBL2297978,7.671824338561677,,488.09951234000005,0.2916666666666667,5,1,4,8,32,6,0,66.48,0.5334863453232592,4.937120000000004,2.3241044304770853,0,1,1,2,1,3,0,1,1
229,CHEMBL1711540,7.260902553882525,,406.14594852799996,0.38095238095238093,5,1,3,7,28,6,0,50.8,0.7902797144141668,3.8907000000000034,1.9779917705633459,0,1,1,2,0,2,0,1,1
230,CHEMBL2297977,6.617730743424321,,407.182061668,0.38095238095238093,5,1,3,8,29,5,0,44.81,0.8007876779890764,4.367500000000003,1.9928297037269704,0,1,1,2,0,2,0,1,1
231,CHEMBL2297976,5.628932137728263,,453.045166172,0.05555555555555555,9,2,3,13,31,5,0,125.64000000000001,0.20497119935400807,3.9300000000000015,2.541538092742668,0,0,0,2,1,3,0,0,0
232,CHEMBL2297975,6.282878952393466,,475.14673877999996,0.22727272727272727,9,2,3,12,34,5,0,125.64000000000001,0.18937435027275162,4.574100000000003,2.6503382830584687,0,0,0,2,1,3,0,0,0
233,CHEMBL2297985,5.684029654543082,,487.071523152,0.10526315789473684,9,2,3,15,34,5,0,125.64000000000001,0.14291770257019665,4.295400000000002,2.671747145934722,0,0,0,2,1,3,0,0,0
234,CHEMBL2297984,7.211831628858832,,459.227039788,0.3076923076923077,8,0,4,8,34,8,0,82.82,0.37599067387792706,3.842900000000003,2.8414207410503813,0,1,1,2,1,3,0,1,1
235,CHEMBL2297983,6.579796625646704,,462.112853896,0.38095238095238093,8,1,4,10,31,7,0,91.97,0.42126674122789975,3.8099000000000025,2.768032876509656,0,1,1,2,1,3,0,1,1
236,CHEMBL515394,7.1320613491092155,,379.214743788,0.4583333333333333,4,0,4,4,28,6,0,38.77,0.7506219387110145,4.287400000000004,2.628257624129029,1,1,2,2,0,2,0,1,1
237,CHEMBL472776,7.226652458019177,,379.214743788,0.4583333333333333,4,0,4,4,28,6,0,38.77,0.7506219387110143,4.287400000000004,2.6831909574623634,1,1,2,2,0,2,0,1,1
238,CHEMBL473962,6.11201719106374,,365.199093724,0.43478260869565216,4,0,4,4,27,6,0,38.77,0.7783009541930097,3.897300000000003,2.6117680860118178,1,1,2,2,0,2,0,1,1
239,CHEMBL473767,7.652084813498309,,365.199093724,0.43478260869565216,4,0,4,4,27,6,0,38.77,0.7783009541930097,3.897300000000003,2.668814239857971,1,1,2,2,0,2,0,1,1
240,CHEMBL472814,5.982966660701219,,367.214743788,0.43478260869565216,4,0,3,4,27,8,0,38.77,0.7027587366925322,4.1433000000000035,2.707251097534707,1,0,1,2,0,2,0,0,0
241,CHEMBL472813,7.664341547710698,,367.21474378799996,0.43478260869565216,4,0,3,4,27,8,0,38.77,0.7027587366925322,4.1433000000000035,2.7658403687897692,1,0,1,2,0,2,0,0,0
242,CHEMBL474190,6.037039062982668,,353.199093724,0.4090909090909091,4,0,3,4,26,7,0,38.77,0.7598067401529606,3.753200000000003,2.716977449740238,1,0,1,2,0,2,0,0,0
243,CHEMBL515891,6.295180532819831,,353.199093724,0.4090909090909091,4,0,3,4,26,7,0,38.77,0.7598067401529606,3.753200000000003,2.7779744992660547,1,0,1,2,0,2,0,0,0
244,CHEMBL474578,6.793093207069136,,339.18344366,0.38095238095238093,4,0,3,4,25,6,0,38.77,0.8088405123304958,3.363100000000002,2.6493872741289675,1,0,1,2,0,2,0,0,0
245,CHEMBL474577,6.279848968948674,,339.18344366,0.38095238095238093,4,0,3,4,25,6,0,38.77,0.8088405123304957,3.363100000000002,2.7129984829201774,1,0,1,2,0,2,0,0,0
246,CHEMBL514186,7.021317434843056,,377.199093724,0.375,4,0,4,4,28,5,0,38.77,0.7187693172476843,4.512100000000004,2.2368126728677904,1,1,2,2,0,2,0,1,1
247,CHEMBL475161,7.149353764816933,,377.199093724,0.375,4,0,4,4,28,5,0,38.77,0.7187693172476842,4.512100000000004,2.2911477156028344,1,1,2,2,0,2,0,1,1
248,CHEMBL465028,6.702261368267198,,363.18344366,0.34782608695652173,4,0,4,4,27,5,0,38.77,0.7492318923442743,4.122000000000003,2.2212987429031106,1,1,2,2,0,2,0,1,1
249,CHEMBL465027,6.897052031994626,,363.18344366,0.34782608695652173,4,0,4,4,27,5,0,38.77,0.7492318923442742,4.122000000000003,2.277723594974116,1,1,2,2,0,2,0,1,1
250,CHEMBL464427,6.343758015671039,,365.199093724,0.34782608695652173,4,0,3,4,27,7,0,38.77,0.6832427178743191,4.368000000000004,2.317474949692272,1,0,1,2,0,2,0,0,0
251,CHEMBL518399,6.626132129672932,,365.19909372399997,0.34782608695652173,4,0,3,4,27,7,0,38.77,0.683242717874319,4.368000000000004,2.3754265691254712,1,0,1,2,0,2,0,0,0
252,CHEMBL464024,6.0363915922144304,,351.18344366,0.3181818181818182,4,0,3,4,26,6,0,38.77,0.7381670729326392,3.9779000000000035,2.3283123134889507,1,0,1,2,0,2,0,0,0
253,CHEMBL463279,6.6280090885350855,,351.18344366,0.3181818181818182,4,0,3,4,26,6,0,38.77,0.7381670729326392,3.9779000000000035,2.3886455063235132,1,0,1,2,0,2,0,0,0
254,CHEMBL462873,6.209926051573696,,337.167793596,0.2857142857142857,4,0,3,4,25,5,0,38.77,0.7818010138044492,3.5878000000000023,2.2619283790337867,1,0,1,2,0,2,0,0,0
255,CHEMBL462872,7.205860644232226,,337.167793596,0.2857142857142857,4,0,3,4,25,5,0,38.77,0.7818010138044492,3.5878000000000023,2.324847280132687,1,0,1,2,0,2,0,0,0
256,CHEMBL361540,6.642179456061636,,410.22055744000005,0.4583333333333333,6,0,4,6,30,6,0,51.24000000000001,0.7290754339966442,3.1986000000000017,3.1645821953817057,1,1,2,2,0,2,0,1,1
257,CHEMBL360570,7.158265221025257,,396.20490737600005,0.43478260869565216,6,0,4,6,29,6,0,51.24000000000001,0.748328775774558,2.637600000000001,2.7552054345165793,1,1,2,2,0,2,0,1,1
258,CHEMBL181207,7.109802613789971,,410.22055744000005,0.4583333333333333,6,0,4,6,30,6,0,51.24000000000001,0.7290754339966441,3.1986000000000017,3.211028711218808,1,1,2,2,0,2,0,1,1
259,CHEMBL264242,7.207188228751853,,396.20490737600005,0.43478260869565216,6,0,4,6,29,6,0,51.24000000000001,0.7483287757745579,2.637600000000001,2.7981668802997124,1,1,2,2,0,2,0,1,1
260,CHEMBL361309,6.663280167635657,,397.188922964,0.43478260869565216,6,0,4,6,29,6,0,57.230000000000004,0.7456753678062142,3.283400000000002,3.1586535726344547,1,1,2,2,0,2,0,1,1
261,CHEMBL179824,6.2889946365144525,,383.17327290000003,0.4090909090909091,6,0,4,6,28,6,0,57.230000000000004,0.7645893014244632,2.7224000000000013,2.7459260001974073,1,1,2,2,0,2,0,1,1
262,CHEMBL183184,6.927970799172078,,397.188922964,0.43478260869565216,6,0,4,6,29,6,0,57.230000000000004,0.745675367806214,3.283400000000002,3.2062192816242607,1,1,2,2,0,2,0,1,1
263,CHEMBL182251,6.100650147031667,,383.17327290000003,0.4090909090909091,6,0,4,6,28,6,0,57.230000000000004,0.7645893014244631,2.7224000000000013,2.7899482224196284,1,1,2,2,0,2,0,1,1
264,CHEMBL180413,6.973630188426282,,395.20965840800005,0.4583333333333333,5,0,4,5,29,6,0,48.00000000000001,0.7238144236633892,4.437100000000004,3.1012887904287103,1,1,2,2,0,2,0,1,1
265,CHEMBL180145,6.39464107451115,,381.19400834400005,0.43478260869565216,5,0,4,5,28,6,0,48.00000000000001,0.7600718949887766,3.8761000000000028,2.6899482224196287,1,1,2,2,0,2,0,1,1
266,CHEMBL362238,7.418164075942352,,395.20965840800005,0.4583333333333333,5,0,4,5,29,6,0,48.00000000000001,0.7238144236633892,4.437100000000004,3.1488544994185137,1,1,2,2,0,2,0,1,1
267,CHEMBL181216,6.574449477462287,,381.19400834400005,0.43478260869565216,5,0,4,5,28,6,0,48.00000000000001,0.7600718949887766,3.8761000000000028,2.73397044464185,1,1,2,2,0,2,0,1,1
268,CHEMBL180442,6.394856632019932,,381.19400834400005,0.43478260869565216,5,0,4,5,28,6,0,48.00000000000001,0.7555775998595484,4.047000000000003,3.091658897351426,1,1,2,2,0,2,0,1,1
269,CHEMBL180483,6.589897923357139,,367.17835828000005,0.4090909090909091,5,0,4,5,27,6,0,48.00000000000001,0.782230051389665,3.4860000000000024,2.675831399621284,1,1,2,2,0,2,0,1,1
270,CHEMBL182252,6.8612868901239885,,381.19400834400005,0.43478260869565216,5,0,4,5,28,6,0,48.00000000000001,0.7555775998595483,4.047000000000003,3.141008320428349,1,1,2,2,0,2,0,1,1
271,CHEMBL362583,6.296631229760885,,367.17835828000005,0.4090909090909091,5,0,4,5,27,6,0,48.00000000000001,0.7822300513896648,3.4860000000000024,2.7215467842366685,1,1,2,2,0,2,0,1,1
272,CHEMBL181125,5.876148359032914,,383.209658408,0.43478260869565216,5,0,3,5,28,8,0,48.0,0.6804170811191076,4.293000000000004,3.1842677435052726,1,0,1,2,0,2,0,0,0
273,CHEMBL180437,5.872895201635192,,369.194008344,0.4090909090909091,5,0,3,5,27,8,0,48.0,0.709520792598595,3.732000000000003,2.7730002878181086,1,0,1,2,0,2,0,0,0
274,CHEMBL180640,6.062968830560008,,383.209658408,0.43478260869565216,5,0,3,5,28,8,0,48.0,0.6804170811191075,4.293000000000004,3.2288559091857465,1,0,1,2,0,2,0,0,0
275,CHEMBL180645,5.798602875679549,,369.194008344,0.4090909090909091,5,0,3,5,27,8,0,48.0,0.709520792598595,3.732000000000003,2.819960611704749,1,0,1,2,0,2,0,0,0
276,CHEMBL178152,6.264824424335831,,355.17835828000005,0.38095238095238093,5,0,3,5,26,6,0,48.00000000000001,0.7935101906060887,3.512800000000002,3.097470457537039,1,0,1,2,0,2,0,0,0
277,CHEMBL435897,6.680331908785323,,341.16270821600006,0.35,5,0,3,5,25,6,0,48.00000000000001,0.8083971533561936,2.9518000000000013,2.7207721092938026,1,0,1,2,0,2,0,0,0
278,CHEMBL541980,6.398254986364632,,355.17835828000005,0.38095238095238093,5,0,3,5,26,6,0,48.00000000000001,0.7935101906060887,3.512800000000002,3.145774303690886,1,0,1,2,0,2,0,0,0
279,CHEMBL181310,5.998266287190999,,341.16270821600006,0.35,5,0,3,5,25,6,0,48.00000000000001,0.8083971533561934,2.9518000000000013,2.7717576037992977,1,0,1,2,0,2,0,0,0
280,CHEMBL2312576,7.5951662833800615,,352.1575632600001,0.125,3,1,5,3,27,3,0,33.62,0.49813677473898793,5.440300000000004,2.741315186603533,0,1,1,4,0,4,0,0,0
281,CHEMBL2312575,7.686132779630847,,367.1320767840001,0.08695652173913043,5,1,5,5,28,3,0,67.53,0.30184784249127516,5.339900000000004,2.9030515161448722,0,1,1,4,0,4,0,0,0
282,CHEMBL2312574,7.384049948343599,,323.1422475440001,0.09090909090909091,3,1,5,3,25,2,0,37.28,0.5366575064906048,4.826700000000004,2.9341401532498477,0,1,1,3,1,4,0,0,0
283,CHEMBL2312573,8.142667503568731,,354.13682781600005,0.08695652173913043,4,3,5,4,27,2,0,64.85000000000001,0.45124645058218626,4.842900000000004,2.9858407172753925,0,1,1,4,0,4,0,0,0
284,CHEMBL2312285,7.61261017366127,,338.1419131960001,0.08695652173913043,3,2,5,3,26,2,0,44.620000000000005,0.49725483733913933,5.137300000000004,2.848750342600802,0,1,1,4,0,4,0,0,0
285,CHEMBL2312284,7.51999305704285,,322.14699857600004,0.08695652173913043,2,1,5,2,25,2,0,24.39,0.4888041471043355,5.431700000000005,2.6995918455575403,0,1,1,4,0,4,0,0,0
286,CHEMBL2312282,7.518557371497695,,356.10802622400007,0.08695652173913043,2,1,5,3,26,2,0,24.39,0.4319608609759999,6.085100000000004,2.7568604325108907,0,1,1,4,0,4,0,0,0
287,CHEMBL2323356,4.076755981369724,,379.225977168,0.391304347826087,5,1,3,5,28,8,0,53.93,0.5642329237577054,3.4901000000000026,2.0186173007602246,0,1,1,2,0,2,0,1,1
288,CHEMBL2323355,4.709965388637482,,365.210327104,0.36363636363636365,5,1,3,5,27,7,0,53.93,0.6059120706572423,3.1000000000000014,1.9703836054602224,0,1,1,2,0,2,0,1,1
289,CHEMBL187460,5.193141970481182,,296.14124449999997,0.47368421052631576,3,0,4,3,22,0,0,43.370000000000005,0.6887651703545593,3.4433000000000025,3.563047613478121,2,1,3,1,0,1,0,0,0
290,CHEMBL227075,5.709965388637482,,278.094294308,0.2222222222222222,3,0,4,3,21,0,0,43.370000000000005,0.6944502693659184,3.2910200000000023,3.186039781312415,1,1,2,2,0,2,0,0,0
291,CHEMBL3093804,7.698970004336019,,534.124523352,0.46153846153846156,2,0,3,4,30,13,0,7.76,0.21531796504565645,0.02400000000000424,3.9266319357738624,0,0,0,1,2,3,0,0,0
292,CHEMBL3093802,6.3979400086720375,,506.0932232239999,0.4166666666666667,2,0,3,4,28,11,0,7.76,0.2380506556938206,-0.7561999999999951,3.925671583655399,0,0,0,1,2,3,0,0,0
293,CHEMBL24686,8.769551078621726,,526.220282668,0.5172413793103449,9,2,5,9,38,4,0,124.66000000000003,0.6162348085242932,3.4536000000000024,4.677258586781506,2,1,3,1,1,2,1,0,1
294,CHEMBL3099500,8.829738284605043,,1150.6004094559999,0.373134328358209,18,7,9,18,85,29,0,234.10999999999996,0.01717205607664578,8.88370000000001,4.863684853217483,2,0,2,5,2,7,0,0,0
295,CHEMBL3099499,8.29929628285498,,1150.600409456,0.373134328358209,18,7,9,18,85,29,0,234.10999999999996,0.01717205607664578,8.883700000000005,4.863684853217483,2,0,2,5,2,7,0,0,0
296,CHEMBL3099498,8.71669877129645,,1135.5895104239999,0.373134328358209,17,7,9,17,84,29,0,230.87,0.01716029579174066,10.122199999999996,4.7827468522093675,2,0,2,5,2,7,0,0,0
297,CHEMBL3099497,9.638272163982407,,521.351846376,0.47058823529411764,5,4,6,5,39,11,0,75.86,0.1377227015619191,7.987400000000007,2.8248585505411725,2,0,2,2,2,4,0,0,0
298,CHEMBL3099496,9.10790539730952,,551.326025552,0.47058823529411764,7,2,6,7,41,12,0,92.98,0.10446191714550383,8.313400000000005,2.884658958899333,2,0,2,2,2,4,0,0,0
299,CHEMBL3115037,5.6968039425795105,,713.2813611040001,0.2857142857142857,9,2,9,11,53,3,0,102.06,0.28620576253229724,5.122000000000004,5.640013807384756,0,5,5,4,0,4,0,3,3
300,CHEMBL3122167,7.136677139879544,,365.12948994000004,0.23809523809523808,4,2,4,5,26,3,0,54.02,0.7091431899243933,4.663000000000003,2.3636701048482767,0,1,1,2,1,3,0,0,0
301,CHEMBL3122149,5.630784142589857,,455.17644013200004,0.21428571428571427,4,1,5,5,33,5,0,45.230000000000004,0.38609779870707195,6.257700000000006,2.302601141551966,0,1,1,3,1,4,0,0,0
302,CHEMBL3235215,5.206279443186476,,362.150953656,0.3888888888888889,6,3,3,7,25,6,0,86.61,0.31896841529826075,2.913600000000001,3.735630757292891,1,0,1,1,1,2,0,0,0
303,CHEMBL3235216,5.826231176863351,,340.189926008,0.42105263157894735,6,3,3,6,25,7,0,86.61,0.3129957844441029,2.881900000000001,2.5625081381787513,1,0,1,1,1,2,0,0,0
304,CHEMBL3235217,5.511872503752541,,351.16952491200004,0.3684210526315789,7,3,3,7,26,6,0,110.39999999999999,0.3202379854408269,2.38558,2.711086720232892,1,0,1,1,1,2,0,0,0
305,CHEMBL3235218,6.230548820597962,,368.221226136,0.47619047619047616,6,3,3,6,27,9,0,86.61,0.27278906438187833,3.6621000000000015,2.571480197475802,1,0,1,1,1,2,0,0,0
306,CHEMBL3235221,4.505567101273601,,353.1739415960001,0.35,6,1,3,6,26,7,0,75.02000000000001,0.3583789670173036,3.0153000000000016,2.386216938856373,0,1,1,1,1,2,0,1,1
307,CHEMBL3235227,4.258218303856833,,354.169190564,0.3684210526315789,7,1,3,7,26,7,0,87.91,0.35550362723701984,2.4103000000000003,2.5672517566701387,0,1,1,1,1,2,0,1,1
308,CHEMBL3233832,8.576754126063193,,727.257976836,0.36585365853658536,8,4,7,10,51,12,0,128.62,0.07455883623927725,9.065199999999999,5.84827734379637,1,2,3,3,1,4,0,0,0
309,CHEMBL3327249,7.106793246940152,,567.2344911639999,0.3870967741935484,7,2,5,10,41,11,0,93.46000000000001,0.15113268964979817,6.911000000000006,2.760560802510268,1,0,1,2,2,4,0,0,0
310,CHEMBL3327248,7.040481623027002,,543.273321284,0.40625,8,2,5,8,40,12,0,102.69,0.16612790191979496,6.029600000000006,2.657814445895312,1,0,1,2,2,4,0,0,0
311,CHEMBL3327247,7.17979854051436,,497.26784198000007,0.3870967741935484,6,2,5,6,37,10,0,84.23,0.1978054152546853,6.3208200000000065,2.562477713850466,1,0,1,2,2,4,0,0,0
312,CHEMBL3327246,7.2949920406666635,,513.2627566,0.3870967741935484,7,2,5,7,38,11,0,93.46,0.18813942048586565,6.021000000000006,2.5716952184460755,1,0,1,2,2,4,0,0,0
313,CHEMBL3326711,7.258060922270801,,513.2627566,0.3870967741935484,7,2,5,7,38,11,0,93.46,0.18813942048586565,6.021000000000006,2.5708532226040806,1,0,1,2,2,4,0,0,0
314,CHEMBL3326710,7.374687549038326,,483.25219191599996,0.36666666666666664,6,2,5,6,36,10,0,84.22999999999999,0.21306923272708986,6.012400000000006,2.485926340232533,1,0,1,2,2,4,0,0,0
315,CHEMBL3326709,7.2247537402597635,,553.2188411,0.36666666666666664,7,2,5,10,40,10,0,93.46000000000001,0.17157647716568286,6.5209000000000055,2.7370814658468756,1,0,1,2,2,4,0,0,0
316,CHEMBL3326708,7.251037138743839,,529.2576712199999,0.3870967741935484,8,2,5,8,39,11,0,102.69,0.19146218440687987,5.639500000000005,2.632825389347772,1,0,1,2,2,4,0,0,0
317,CHEMBL3326707,7.521433504406157,,483.2521919160001,0.36666666666666664,6,2,5,6,36,9,0,84.23,0.22765567180509225,5.930720000000005,2.538705241331435,1,0,1,2,2,4,0,0,0
318,CHEMBL3326706,7.614393726401688,,499.24710653600005,0.36666666666666664,7,2,5,7,37,10,0,93.46,0.21695050632130022,5.630900000000005,2.546854636927389,1,0,1,2,2,4,0,0,0
319,CHEMBL3326705,7.510041520575165,,499.247106536,0.36666666666666664,7,2,5,7,37,10,0,93.46,0.21695050632130022,5.630900000000005,2.5459892523120047,1,0,1,2,2,4,0,0,0
320,CHEMBL3326704,7.777283528852417,,469.23654185199996,0.3448275862068966,6,2,5,6,35,9,0,84.22999999999999,0.24541972637651874,5.622300000000005,2.4612214563666246,1,0,1,2,2,4,0,0,0
321,CHEMBL3326703,7.118615343229427,,539.2031910359999,0.3448275862068966,7,2,5,10,39,9,0,93.46000000000001,0.19636308777736167,6.130800000000005,2.7142848199614065,1,0,1,2,2,4,0,0,0
322,CHEMBL3326702,7.154901959985743,,515.2420211559999,0.36666666666666664,8,2,5,8,38,10,0,102.69,0.21965864055452677,5.249400000000004,2.6084407221315775,1,0,1,2,2,4,0,0,0
323,CHEMBL3326701,7.446116973356125,,469.2365418520001,0.3448275862068966,6,2,5,6,35,8,0,84.23,0.26142595957962966,5.540620000000005,2.5156240175404587,1,0,1,2,2,4,0,0,0
324,CHEMBL3326700,7.404503778174426,,485.23145647200005,0.3448275862068966,7,2,5,7,36,9,0,93.46,0.2487442628054643,5.240800000000005,2.522635790781983,1,0,1,2,2,4,0,0,0
325,CHEMBL3326699,7.3535962737769305,,485.231456472,0.3448275862068966,7,2,5,7,36,9,0,93.46,0.24874426280546413,5.240800000000005,2.5217456808918737,1,0,1,2,2,4,0,0,0
326,CHEMBL3326698,7.46344155742847,,455.22089178799996,0.32142857142857145,6,2,5,6,34,8,0,84.22999999999999,0.28065452718602846,5.232200000000004,2.437155553961478,1,0,1,2,2,4,0,0,0
327,CHEMBL3322141,7.094743951251549,,436.3202119,0.6296296296296297,5,2,4,5,32,10,0,57.260000000000005,0.5102873582551507,5.076500000000005,2.537219189204448,2,0,2,1,1,2,1,0,1
328,CHEMBL3322142,6.701146923590294,,450.335861964,0.6428571428571429,5,2,4,5,33,11,0,57.260000000000005,0.4460217688684286,5.466600000000005,2.5497214577692553,2,0,2,1,1,2,1,0,1
329,CHEMBL3322160,8.387216143280265,,471.21580640800005,0.32142857142857145,7,3,5,7,35,8,0,104.46000000000001,0.25861790900327125,4.476600000000003,2.605433972291591,1,0,1,2,2,4,0,0,0
330,CHEMBL3322161,5.7121982700697735,,474.136176184,0.2,8,4,5,9,34,3,0,116.49000000000001,0.20261196608165605,3.4859000000000027,2.688001971543896,1,0,1,2,2,4,0,0,0
331,CHEMBL3322162,5.627087997029893,,514.131090804,0.2222222222222222,9,2,6,10,37,4,0,125.1,0.314659260722597,3.6353000000000026,3.0529000359209197,1,1,2,2,2,4,0,1,1
332,CHEMBL2158994,5.097453220686009,,295.15722891200005,0.21052631578947367,3,0,2,3,22,7,0,29.54,0.5779681836651235,3.523100000000002,1.806296983560383,0,0,0,2,0,2,0,0,0
333,CHEMBL3586199,5.603800652904264,,544.4127748919999,0.9411764705882353,5,1,5,5,39,2,0,72.83000000000001,0.3649829262036877,7.4761000000000095,4.930798153257411,5,0,5,0,0,0,5,0,5
334,CHEMBL3586200,5.098541678603888,,636.402604132,0.7435897435897436,7,4,6,7,46,6,0,124.29,0.19457347624748345,7.066100000000009,5.149313507447781,5,0,5,1,0,1,4,0,4
335,CHEMBL3586207,5.931814138253838,,184.109944372,0.5,3,2,0,3,13,6,0,57.53,0.48796929716213,1.7345,3.051690073675438,0,0,0,0,0,0,0,0,0
